id_usuario,canal,n_contas,conta_manual,cartao_cred,invest,acessos,horas_logado,horas_logado_BB,buscou_emprestimo,usou_antifraude,pergunt_freq,inativo_1m
2118,android,1,nao,nao,nao,0,0.85,19.15,nao,nao,nao,1
2119,ios,7,nao,sim,nao,0,6.2,13.8,nao,nao,nao,0
2120,android,2,sim,nao,nao,0,3.15,16.85,nao,nao,nao,1
2121,android,3,sim,nao,nao,7,3.89,16.11,sim,sim,nao,1
2122,android,4,sim,sim,nao,3,8.84,11.16,nao,sim,sim,0
2123,android,2,nao,nao,nao,3,6.78,13.22,nao,sim,nao,0
2124,ios,4,sim,nao,nao,1,3.25,16.75,nao,nao,sim,0
2125,android,1,nao,nao,nao,0,1.37,18.63,nao,nao,nao,0
2126,android,4,nao,sim,nao,0,6.85,13.15,nao,nao,nao,0
2127,ios,3,nao,sim,nao,1,4.04,15.96,nao,nao,nao,1
2128,android,2,nao,nao,nao,1,1.03,18.97,nao,sim,nao,1
2129,android,4,nao,sim,nao,1,8.06,11.94,nao,sim,nao,0
2130,android,3,sim,nao,sim,2,0.85,19.15,nao,nao,nao,0
2131,ios,5,sim,nao,nao,0,2.55,17.45,nao,nao,nao,0
2132,android,5,nao,nao,nao,0,0.9,19.1,nao,nao,nao,1
2133,ios,2,nao,sim,nao,1,7.33,12.67,sim,nao,nao,0
2134,android,5,sim,nao,nao,2,1.61,18.39,nao,sim,nao,1
2135,android,9,sim,sim,nao,0,2.07,17.93,nao,nao,nao,0
2136,ios,3,sim,sim,nao,2,5.55,14.45,nao,sim,nao,1
2137,android,5,nao,sim,nao,1,3.49,16.51,nao,nao,sim,1
2138,android,5,nao,sim,nao,0,7.18,12.82,nao,nao,nao,0
2139,android,2,nao,sim,nao,1,11.04,8.96,nao,nao,nao,0
2140,android,3,nao,sim,nao,4,2.28,17.72,nao,sim,nao,1
2141,android,2,sim,nao,nao,1,0.83,19.17,nao,nao,nao,1
2142,android,4,nao,sim,nao,1,7.81,12.19,nao,nao,nao,0
2143,android,5,nao,sim,nao,11,0.73,19.27,nao,sim,nao,1
2144,ios,9,sim,sim,sim,0,12.09,7.91,nao,nao,nao,0
2145,android,4,nao,sim,nao,0,11.33,8.67,nao,nao,nao,0
2146,android,3,nao,sim,sim,1,9.43,10.57,sim,nao,nao,0
2147,ios,2,nao,sim,nao,2,7.5,12.5,nao,nao,sim,0
2148,android,9,sim,sim,nao,0,2.75,17.25,nao,nao,nao,1
2149,android,2,sim,nao,nao,0,3.56,16.44,nao,nao,nao,1
2150,android,1,nao,nao,nao,0,1.96,18.04,nao,nao,nao,0
2151,android,1,nao,nao,nao,0,1.77,18.23,nao,nao,nao,1
2152,android,1,nao,nao,nao,2,1.61,18.39,sim,nao,nao,1
2153,android,3,sim,sim,nao,1,2.51,17.49,nao,sim,nao,1
2154,android,4,sim,sim,sim,0,4.37,15.63,nao,nao,nao,0
2155,ios,1,nao,nao,nao,1,0.9,19.1,nao,sim,nao,1
2156,android,4,nao,nao,nao,2,0.94,19.06,nao,sim,nao,1
2157,android,5,sim,sim,sim,2,9.5,10.5,sim,sim,nao,0
2158,android,1,nao,nao,nao,1,1.37,18.63,sim,nao,nao,1
2159,android,4,sim,sim,sim,2,4.48,15.52,nao,sim,nao,0
2160,android,2,nao,nao,sim,1,1.83,18.17,sim,nao,nao,1
2161,ios,3,nao,sim,nao,0,10.68,9.32,nao,nao,nao,0
2162,android,3,sim,sim,nao,3,11.28,8.72,nao,nao,nao,0
2163,android,3,nao,nao,nao,1,2.75,17.25,nao,nao,nao,0
2164,android,2,nao,sim,nao,1,3.57,16.43,nao,sim,nao,1
2165,ios,2,nao,sim,nao,6,10.62,9.38,nao,sim,nao,0
2166,android,5,sim,nao,nao,2,5.55,14.45,nao,sim,nao,0
2167,android,3,sim,sim,nao,0,4.64,15.36,nao,nao,nao,0
2168,android,3,sim,sim,nao,13,1.26,18.74,nao,nao,sim,1
2169,android,8,sim,nao,nao,4,0.69,19.31,nao,nao,nao,1
2170,android,2,nao,sim,nao,0,14.37,5.63,nao,nao,nao,0
2171,android,1,nao,nao,nao,0,2.28,17.72,nao,nao,nao,0
2172,android,1,nao,nao,nao,3,0.22,19.78,nao,nao,nao,1
2173,android,3,sim,sim,nao,1,8.71,11.29,nao,nao,nao,0
2174,android,1,nao,nao,nao,1,2.76,17.24,nao,nao,sim,1
2175,android,7,nao,nao,nao,1,2.12,17.88,nao,sim,nao,1
2176,android,4,nao,nao,nao,1,1.39,18.61,nao,sim,nao,1
2177,ios,2,nao,sim,nao,0,3.65,16.35,nao,nao,nao,1
2178,ios,2,nao,sim,nao,1,1.43,18.57,nao,sim,nao,0
2179,android,2,nao,sim,nao,0,11.76,8.24,nao,nao,nao,0
2180,android,2,nao,sim,nao,5,15.07,4.93,nao,sim,nao,0
2181,android,3,nao,sim,sim,3,2.91,17.09,nao,nao,nao,0
2182,android,1,nao,nao,nao,2,1.21,18.79,nao,nao,nao,1
2183,android,8,nao,sim,nao,4,6.65,13.35,nao,nao,sim,0
2184,android,2,nao,sim,nao,6,5.52,14.48,nao,nao,nao,1
2185,android,6,sim,sim,nao,2,9.27,10.73,nao,nao,nao,0
2186,android,3,nao,sim,nao,3,7.12,12.88,nao,nao,sim,0
2187,android,5,sim,sim,nao,0,10.29,9.71,nao,nao,nao,0
2188,ios,1,nao,nao,nao,2,1.64,18.36,nao,nao,sim,1
2189,ios,3,sim,sim,nao,1,3.08,16.92,nao,nao,sim,1
2190,android,2,nao,sim,nao,2,1.45,18.55,nao,sim,nao,0
2191,android,3,nao,sim,nao,1,4,16,nao,nao,sim,1
2192,android,2,nao,sim,nao,2,5.95,14.05,nao,nao,sim,1
2193,android,3,sim,sim,nao,5,6.39,13.61,nao,sim,nao,0
2194,android,8,sim,sim,sim,1,8.41,11.59,nao,nao,sim,0
2195,android,4,nao,sim,nao,0,1.84,18.16,nao,nao,nao,1
2196,android,3,nao,sim,nao,2,7.07,12.93,nao,nao,nao,0
2197,ios,2,nao,sim,nao,3,2.24,17.76,nao,sim,nao,0
2198,android,6,nao,sim,nao,2,5,15,nao,nao,nao,0
2199,ios,3,sim,sim,nao,1,9.26,10.74,nao,nao,sim,1
2200,ios,2,nao,sim,nao,0,2.22,17.78,nao,nao,nao,1
2201,ios,2,nao,nao,sim,0,0.4,19.6,nao,nao,nao,1
2202,ios,1,nao,nao,nao,0,2.57,17.43,nao,nao,nao,1
2203,ios,3,nao,sim,nao,0,7.33,12.67,nao,nao,nao,0
2204,android,1,nao,nao,nao,0,3.52,16.48,nao,nao,nao,1
2205,android,4,sim,sim,sim,1,11.01,8.99,nao,nao,nao,0
2206,android,3,sim,sim,nao,4,7.05,12.95,nao,nao,nao,0
2207,android,5,nao,sim,sim,0,10.07,9.93,nao,nao,nao,0
2208,android,2,nao,nao,nao,0,4.86,15.14,nao,nao,nao,1
2209,ios,5,nao,sim,nao,3,6.34,13.66,nao,sim,nao,0
2210,ios,4,nao,sim,nao,0,13.04,6.96,nao,nao,nao,0
2211,ios,3,nao,sim,sim,5,16.14,3.86,nao,sim,nao,0
2212,android,2,nao,sim,nao,0,10.45,9.55,nao,nao,nao,1
2213,ios,2,nao,sim,nao,0,12.07,7.93,nao,nao,nao,0
2214,android,3,nao,sim,nao,5,7.18,12.82,nao,sim,nao,0
2215,android,1,nao,nao,nao,4,0.88,19.12,nao,nao,nao,0
2216,android,1,nao,nao,nao,3,1.51,18.49,nao,nao,nao,0
2217,android,2,nao,nao,nao,0,3.43,16.57,nao,nao,nao,1
2218,android,5,nao,sim,sim,1,6.41,13.59,sim,nao,nao,0
2219,ios,1,nao,nao,nao,1,4.31,15.69,nao,sim,nao,1
2220,android,2,nao,nao,sim,3,3.13,16.87,nao,sim,nao,0
2221,android,3,nao,sim,nao,1,6.59,13.41,nao,sim,nao,0
2222,ios,3,sim,sim,nao,5,2.96,17.04,nao,sim,nao,1
2223,android,2,nao,sim,nao,0,3.41,16.59,nao,nao,nao,0
2224,ios,4,nao,nao,nao,4,0.83,19.17,nao,nao,nao,0
2225,ios,7,sim,sim,nao,1,8.74,11.26,nao,sim,nao,0
2226,ios,2,nao,sim,nao,0,5.33,14.67,nao,nao,nao,1
2227,android,6,nao,sim,nao,0,9.85,10.15,nao,nao,nao,0
2228,android,5,sim,sim,sim,1,11.78,8.22,sim,nao,nao,0
2229,android,4,sim,sim,nao,7,5.92,14.08,nao,nao,nao,0
2230,android,6,nao,sim,nao,0,5.54,14.46,nao,nao,nao,1
2231,android,2,nao,sim,nao,0,10.16,9.84,nao,nao,nao,0
2232,ios,2,nao,nao,nao,1,4.31,15.69,nao,sim,nao,1
2233,ios,4,sim,sim,nao,1,11.65,8.35,nao,nao,nao,0
2234,android,2,nao,sim,nao,2,8.21,11.79,nao,sim,nao,0
2235,ios,3,sim,nao,sim,0,1.26,18.74,nao,nao,nao,1
2236,android,2,nao,sim,nao,1,11.41,8.59,sim,nao,nao,0
2237,ios,3,sim,sim,nao,1,1.3,18.7,nao,nao,nao,1
2238,android,3,nao,sim,nao,1,11.87,8.13,nao,sim,nao,0
2239,ios,2,nao,sim,nao,3,10.23,9.77,nao,sim,nao,0
2240,android,2,nao,sim,nao,6,1.79,18.21,sim,nao,nao,1
2241,android,4,sim,nao,nao,0,1.4,18.6,nao,nao,nao,1
2242,android,1,nao,nao,nao,0,1.34,18.66,nao,nao,nao,0
2243,ios,8,nao,sim,nao,5,4.36,15.64,nao,nao,nao,0
2244,android,1,nao,nao,nao,4,4.17,15.83,nao,nao,nao,1
2245,android,2,sim,nao,nao,2,4.95,15.05,nao,nao,nao,0
2246,android,2,nao,nao,nao,0,1.32,18.68,nao,nao,nao,1
2247,android,2,nao,nao,nao,8,6.37,13.63,nao,sim,sim,0
2248,ios,4,sim,sim,nao,0,12.33,7.67,nao,nao,nao,0
2249,android,3,sim,sim,nao,5,5.04,14.96,nao,nao,nao,0
2250,android,3,sim,sim,nao,2,2.67,17.33,nao,sim,nao,1
2251,android,2,nao,sim,nao,0,10.7,9.3,nao,nao,nao,0
2252,ios,4,sim,sim,sim,0,3.32,16.68,nao,nao,nao,1
2253,ios,9,sim,sim,nao,0,7.94,12.06,nao,nao,nao,0
2254,android,3,sim,nao,sim,4,4.66,15.34,nao,nao,nao,0
2255,android,3,sim,sim,nao,0,4.42,15.58,nao,nao,nao,1
2256,ios,8,nao,sim,nao,1,3.05,16.95,nao,sim,nao,0
2257,android,4,sim,nao,nao,3,2.88,17.12,sim,nao,sim,1
2258,android,2,nao,sim,nao,0,6.46,13.54,nao,nao,nao,0
2259,android,2,nao,sim,nao,0,1.42,18.58,nao,nao,nao,1
2260,android,2,nao,sim,nao,1,9.99,10.01,sim,nao,nao,1
2261,android,2,nao,nao,nao,1,0.71,19.29,nao,nao,nao,1
2262,android,1,nao,nao,nao,0,4.34,15.66,nao,nao,nao,1
2263,ios,2,nao,sim,nao,9,3.93,16.07,nao,nao,nao,1
2264,android,3,sim,sim,nao,0,12.2,7.8,nao,nao,nao,0
2265,android,5,sim,sim,nao,0,8.6,11.4,nao,nao,nao,0
2266,android,1,nao,nao,nao,0,0.85,19.15,nao,nao,nao,1
2267,android,4,nao,sim,nao,16,8.31,11.69,nao,sim,nao,0
2268,android,5,sim,sim,nao,2,6.75,13.25,nao,sim,nao,0
2269,ios,3,sim,nao,nao,1,2.5,17.5,nao,nao,nao,0
2270,android,6,nao,nao,nao,2,1.95,18.05,nao,sim,sim,0
2271,android,1,nao,nao,nao,0,2.89,17.11,nao,nao,nao,1
2272,android,7,sim,sim,sim,0,3.22,16.78,nao,nao,nao,0
2273,android,2,sim,nao,nao,0,7.56,12.44,nao,nao,nao,0
2274,ios,2,nao,sim,nao,0,7.7,12.3,nao,nao,nao,0
2275,ios,2,nao,nao,sim,2,4.01,15.99,nao,sim,nao,0
2276,ios,1,nao,nao,nao,6,5.37,14.63,nao,sim,nao,0
2277,android,3,nao,sim,nao,1,6.68,13.32,nao,sim,nao,0
2278,android,3,nao,sim,sim,1,7.83,12.17,nao,sim,nao,0
2279,android,3,sim,nao,nao,3,1.47,18.53,nao,sim,nao,0
2280,android,5,nao,nao,nao,0,0.37,19.63,nao,nao,nao,1
2281,android,4,nao,sim,sim,0,8.87,11.13,nao,nao,nao,0
2282,android,2,sim,nao,nao,1,2.6,17.4,nao,sim,nao,1
2283,android,2,nao,sim,nao,3,7.97,12.03,sim,nao,nao,0
2284,ios,4,sim,sim,nao,1,8.66,11.34,nao,sim,nao,0
2285,android,3,nao,sim,sim,0,3.13,16.87,nao,nao,nao,1
2286,android,1,nao,nao,nao,1,0.91,19.09,nao,sim,nao,0
2287,android,2,nao,sim,nao,1,6.12,13.88,nao,nao,nao,0
2288,ios,2,sim,nao,nao,3,1.77,18.23,nao,sim,nao,0
2289,ios,2,sim,nao,nao,1,3.79,16.21,nao,sim,nao,1
2290,ios,4,nao,sim,nao,3,2.28,17.72,nao,sim,nao,0
2291,android,2,nao,nao,sim,0,4.16,15.84,nao,nao,nao,1
2292,ios,4,sim,sim,sim,3,9.74,10.26,nao,nao,sim,0
2293,android,3,sim,sim,nao,2,6.93,13.07,nao,sim,nao,0
2294,ios,2,nao,sim,nao,0,6.31,13.69,nao,nao,nao,0
2295,android,1,nao,nao,nao,0,0.81,19.19,nao,nao,nao,0
2296,android,3,sim,sim,nao,1,7.31,12.69,nao,sim,nao,0
2297,android,7,sim,sim,nao,5,9.35,10.65,nao,sim,nao,0
2298,android,3,sim,sim,nao,0,7.01,12.99,nao,nao,nao,0
2299,android,4,nao,nao,sim,4,1.63,18.37,nao,sim,nao,0
2300,android,2,nao,sim,nao,1,1.32,18.68,nao,sim,nao,1
2301,ios,2,nao,sim,nao,9,7.19,12.81,nao,nao,nao,0
2302,android,3,nao,sim,nao,0,2.67,17.33,nao,nao,nao,1
2303,android,3,sim,sim,nao,0,4.9,15.1,nao,nao,nao,0
2304,android,3,sim,sim,nao,2,6.87,13.13,nao,nao,nao,0
2305,ios,2,nao,sim,nao,4,7.42,12.58,nao,nao,nao,0
2306,android,3,nao,sim,nao,1,7.23,12.77,sim,nao,nao,0
2307,android,3,nao,sim,nao,1,6.83,13.17,nao,nao,nao,0
2308,android,2,sim,nao,nao,2,2.91,17.09,nao,sim,nao,1
2309,android,5,sim,sim,nao,1,6.2,13.8,nao,nao,nao,0
2310,ios,2,nao,sim,nao,2,8.17,11.83,sim,nao,nao,0
2311,android,5,sim,sim,nao,0,13.94,6.06,nao,nao,nao,0
2312,android,3,nao,sim,nao,0,13.17,6.83,nao,nao,nao,0
2313,android,4,sim,sim,nao,0,13.45,6.55,nao,nao,nao,0
2314,android,3,sim,sim,nao,6,9.91,10.09,nao,nao,nao,0
2315,ios,1,nao,nao,nao,1,4.85,15.15,nao,sim,nao,0
2316,android,3,sim,sim,nao,1,8.17,11.83,nao,sim,nao,0
2317,android,2,sim,nao,nao,12,1.05,18.95,nao,sim,nao,0
2318,android,1,nao,nao,nao,2,3.48,16.52,sim,nao,sim,0
2319,ios,2,sim,nao,nao,1,6.96,13.04,nao,nao,nao,0
2320,android,3,nao,nao,sim,1,1.04,18.96,nao,nao,nao,1
2321,ios,2,sim,nao,nao,0,1.53,18.47,nao,nao,nao,1
2322,android,2,nao,nao,nao,0,4.62,15.38,nao,nao,nao,1
2323,ios,4,nao,sim,nao,2,5.5,14.5,nao,sim,nao,0
2324,android,3,sim,nao,nao,1,3.86,16.14,nao,nao,nao,0
2325,ios,2,nao,sim,nao,3,4.82,15.18,nao,nao,nao,0
2326,android,3,nao,sim,nao,4,7.03,12.97,nao,sim,nao,0
2327,android,3,sim,sim,nao,4,1.96,18.04,nao,nao,nao,0
2328,ios,4,sim,sim,nao,1,4.02,15.98,nao,sim,nao,0
2329,android,3,nao,sim,sim,1,4.44,15.56,nao,sim,nao,0
2330,ios,4,nao,nao,nao,0,0.4,19.6,nao,nao,nao,1
2331,ios,4,sim,sim,nao,0,9.16,10.84,nao,nao,nao,0
2332,android,4,sim,sim,sim,1,3.89,16.11,nao,nao,nao,0
2333,android,1,nao,nao,nao,10,0.96,19.04,nao,nao,nao,1
2334,android,9,sim,sim,nao,0,2.49,17.51,nao,nao,nao,1
2335,ios,3,sim,sim,nao,0,6.77,13.23,nao,nao,nao,0
2336,android,2,nao,sim,nao,7,1.84,18.16,nao,sim,nao,1
2337,ios,3,sim,sim,nao,0,4.54,15.46,nao,nao,nao,1
2338,android,2,nao,sim,nao,0,5.32,14.68,nao,nao,nao,1
2339,android,1,nao,nao,nao,2,3.92,16.08,sim,sim,nao,1
2340,android,2,nao,sim,nao,2,5.01,14.99,nao,sim,nao,1
2341,android,3,sim,nao,nao,1,2.71,17.29,nao,nao,sim,0
2342,android,9,sim,sim,nao,1,9.06,10.94,nao,sim,nao,0
2343,android,2,nao,sim,nao,3,8.41,11.59,nao,nao,nao,0
2344,android,4,nao,sim,nao,1,4.34,15.66,nao,nao,sim,1
2345,ios,3,sim,sim,nao,3,3.04,16.96,nao,nao,nao,1
2346,android,4,sim,nao,nao,0,3.65,16.35,nao,nao,nao,1
2347,ios,2,nao,sim,nao,1,5.54,14.46,nao,sim,nao,0
2348,ios,2,sim,nao,nao,3,2.71,17.29,nao,sim,nao,0
2349,android,2,nao,sim,nao,0,7.37,12.63,nao,nao,nao,0
2350,android,2,sim,nao,nao,4,1.59,18.41,nao,nao,sim,0
2351,android,3,nao,sim,nao,4,5.58,14.42,nao,sim,nao,1
2352,android,2,nao,sim,nao,4,7.58,12.42,sim,sim,nao,0
2353,ios,3,nao,sim,nao,1,1.49,18.51,nao,sim,nao,1
2354,android,3,sim,nao,nao,5,1.14,18.86,nao,nao,sim,1
2355,android,3,nao,sim,nao,0,3.94,16.06,nao,nao,nao,1
2356,android,2,sim,nao,nao,3,3.19,16.81,nao,nao,nao,0
2357,ios,2,nao,sim,nao,2,5.22,14.78,nao,nao,nao,1
2358,android,2,nao,nao,nao,0,5.62,14.38,nao,nao,nao,0
2359,android,2,sim,nao,nao,6,5.19,14.81,nao,sim,nao,0
2360,android,2,nao,sim,nao,2,9.65,10.35,nao,nao,sim,1
2361,android,5,sim,nao,nao,1,6.22,13.78,nao,sim,nao,0
2362,ios,3,sim,sim,nao,0,8.99,11.01,nao,nao,nao,0
2363,android,6,sim,nao,nao,8,2.26,17.74,nao,nao,sim,0
2364,android,3,nao,sim,sim,1,3.15,16.85,sim,nao,nao,1
2365,android,7,sim,sim,nao,0,6.47,13.53,nao,nao,nao,0
2366,android,6,nao,sim,nao,12,10.58,9.42,sim,nao,nao,0
2367,android,5,nao,nao,nao,2,5.35,14.65,nao,sim,nao,1
2368,android,2,nao,sim,nao,0,1.8,18.2,nao,nao,nao,1
2369,ios,4,nao,sim,nao,1,5.41,14.59,nao,nao,nao,0
2370,android,3,sim,sim,nao,1,12.63,7.37,nao,nao,nao,0
2371,ios,5,nao,sim,nao,2,10.92,9.08,nao,sim,nao,0
2372,android,3,sim,sim,nao,0,7.74,12.26,nao,nao,nao,0
2373,android,3,sim,nao,nao,0,1.17,18.83,nao,nao,nao,1
2374,ios,3,sim,sim,nao,1,9.04,10.96,sim,nao,nao,0
2375,android,5,sim,sim,nao,0,8.86,11.14,nao,nao,nao,0
2376,android,2,nao,sim,nao,2,3.44,16.56,sim,sim,nao,1
2377,android,5,sim,sim,nao,1,2.11,17.89,nao,nao,nao,1
2378,android,4,sim,sim,nao,1,2.1,17.9,nao,sim,nao,0
2379,android,2,nao,nao,sim,1,2.62,17.38,nao,sim,nao,1
2380,android,3,nao,sim,nao,3,10.42,9.58,nao,nao,sim,0
2381,android,1,nao,nao,nao,2,3.17,16.83,sim,sim,nao,1
2382,android,2,nao,sim,nao,1,2.48,17.52,nao,nao,nao,0
2383,android,3,nao,nao,nao,0,3.2,16.8,nao,nao,nao,0
2384,android,2,nao,nao,nao,0,3.07,16.93,nao,nao,nao,0
2385,android,2,nao,sim,nao,0,4.8,15.2,nao,nao,nao,0
2386,ios,1,nao,nao,nao,3,3.1,16.9,sim,sim,nao,1
2387,android,3,nao,sim,nao,9,4.47,15.53,nao,sim,sim,1
2388,ios,2,nao,sim,nao,2,2.28,17.72,sim,sim,nao,1
2389,ios,1,nao,nao,nao,13,1.18,18.82,nao,sim,nao,1
2390,ios,2,nao,sim,nao,3,5.48,14.52,nao,sim,nao,1
2391,ios,2,nao,sim,nao,1,4,16,nao,nao,nao,0
2392,android,2,nao,sim,nao,4,6.61,13.39,nao,nao,nao,0
2393,android,2,nao,sim,nao,0,1.51,18.49,nao,nao,nao,0
2394,ios,2,sim,nao,nao,6,1.65,18.35,nao,nao,nao,1
2395,android,4,nao,sim,nao,1,5.97,14.03,nao,sim,nao,0
2396,ios,4,sim,sim,nao,1,5.08,14.92,nao,sim,nao,1
2397,ios,2,nao,sim,nao,1,3.47,16.53,nao,nao,nao,0
2398,ios,3,sim,nao,sim,2,0.85,19.15,nao,nao,nao,1
2399,android,5,nao,sim,sim,2,6.05,13.95,nao,nao,nao,0
2400,android,2,nao,sim,nao,2,10.46,9.54,sim,nao,nao,0
2401,android,2,sim,nao,nao,1,2.71,17.29,nao,sim,nao,1
2402,ios,3,nao,sim,nao,2,7.59,12.41,nao,nao,sim,0
2403,android,2,nao,sim,nao,1,8.2,11.8,nao,sim,nao,0
2404,android,3,nao,nao,nao,0,2.22,17.78,nao,nao,nao,1
2405,android,4,sim,nao,nao,0,1.35,18.65,nao,nao,nao,0
2406,android,2,nao,nao,sim,0,4.17,15.83,nao,nao,nao,1
2407,android,4,nao,sim,nao,0,13.4,6.6,nao,nao,nao,0
2408,android,3,sim,nao,nao,1,3.95,16.05,nao,sim,nao,1
2409,android,3,nao,sim,nao,0,10.86,9.14,nao,nao,nao,0
2410,android,2,nao,sim,nao,4,4.54,15.46,nao,nao,nao,1
2411,android,2,nao,sim,nao,0,9.69,10.31,nao,nao,nao,0
2412,android,4,sim,sim,nao,3,10.87,9.13,nao,nao,nao,0
2413,android,3,nao,sim,nao,4,9.95,10.05,nao,nao,sim,0
2414,android,2,nao,nao,nao,2,2.09,17.91,sim,sim,nao,0
2415,android,3,sim,nao,nao,0,2.14,17.86,nao,nao,nao,0
2416,android,2,nao,sim,nao,3,4.21,15.79,sim,sim,sim,0
2417,ios,3,sim,nao,sim,1,2.41,17.59,nao,sim,nao,1
2418,android,2,nao,nao,sim,2,1.55,18.45,nao,nao,nao,1
2419,android,2,nao,sim,nao,3,6.72,13.28,nao,sim,nao,0
2420,android,2,nao,sim,nao,0,11.39,8.61,nao,nao,nao,0
2421,android,2,nao,sim,nao,3,6.6,13.4,nao,nao,nao,0
2422,android,2,nao,nao,nao,0,1.15,18.85,nao,nao,nao,1
2423,android,2,nao,sim,nao,0,4.51,15.49,nao,nao,nao,1
2424,android,4,sim,nao,nao,1,1.83,18.17,nao,nao,nao,1
2425,ios,2,nao,sim,nao,7,4.33,15.67,sim,nao,nao,1
2426,android,1,nao,nao,nao,0,1.03,18.97,nao,nao,nao,1
2427,ios,2,nao,nao,nao,1,1.52,18.48,nao,sim,nao,0
2428,ios,1,nao,nao,nao,1,3.5,16.5,nao,sim,nao,1
2429,android,3,sim,sim,nao,0,6.3,13.7,nao,nao,nao,0
2430,android,3,sim,sim,nao,5,3,17,sim,nao,nao,1
2431,ios,2,nao,sim,nao,3,7.85,12.15,sim,sim,nao,0
2432,ios,3,nao,nao,nao,1,2.95,17.05,nao,nao,nao,1
2433,ios,1,nao,nao,nao,3,4,16,nao,sim,nao,0
2434,android,3,sim,sim,nao,0,8.88,11.12,nao,nao,nao,0
2435,ios,2,nao,sim,nao,0,3.94,16.06,nao,nao,nao,0
2436,android,3,nao,nao,nao,0,1.35,18.65,nao,nao,nao,1
2437,android,2,nao,nao,sim,1,1.37,18.63,sim,nao,nao,1
2438,android,2,nao,sim,nao,7,5.99,14.01,nao,sim,sim,1
2439,android,3,sim,sim,nao,0,0.55,19.45,nao,nao,nao,0
2440,android,3,nao,nao,nao,14,1.04,18.96,sim,nao,nao,0
2441,android,1,nao,nao,nao,0,1.32,18.68,nao,nao,nao,1
2442,android,3,sim,sim,nao,6,4.53,15.47,nao,nao,nao,0
2443,ios,1,nao,nao,nao,1,1.13,18.87,nao,sim,nao,1
2444,android,4,sim,sim,nao,0,6.65,13.35,nao,nao,nao,0
2445,ios,2,nao,nao,nao,2,3.69,16.31,nao,nao,sim,1
2446,android,3,nao,sim,nao,0,7.98,12.02,nao,nao,nao,0
2447,android,5,nao,sim,nao,0,9.56,10.44,nao,nao,nao,0
2448,android,4,nao,sim,nao,1,7.73,12.27,nao,nao,nao,0
2449,android,5,nao,sim,nao,0,9.73,10.27,nao,nao,nao,0
2450,android,3,nao,sim,nao,3,7.46,12.54,sim,nao,nao,0
2451,ios,1,nao,nao,nao,1,1.12,18.88,nao,nao,nao,0
2452,android,4,sim,nao,nao,1,2.01,17.99,nao,nao,sim,0
2453,android,7,sim,sim,nao,0,5.86,14.14,nao,nao,nao,0
2454,android,3,nao,sim,nao,4,4.37,15.63,nao,nao,nao,1
2455,android,1,nao,nao,nao,3,1.25,18.75,nao,sim,nao,1
2456,android,2,nao,sim,nao,5,14.11,5.89,sim,nao,nao,0
2457,android,3,sim,nao,sim,0,0.77,19.23,nao,nao,nao,1
2458,android,2,nao,sim,nao,1,9.39,10.61,nao,sim,nao,0
2459,android,2,nao,sim,nao,1,2.33,17.67,nao,sim,nao,1
2460,ios,2,nao,nao,nao,1,1,19,sim,nao,nao,0
2461,android,2,sim,nao,nao,4,1.91,18.09,nao,nao,sim,0
2462,android,3,sim,sim,nao,2,11.59,8.41,nao,nao,nao,0
2463,android,2,nao,sim,nao,5,9.16,10.84,nao,nao,nao,0
2464,ios,6,sim,sim,nao,2,4.16,15.84,nao,nao,nao,1
2465,android,2,nao,sim,nao,3,6.83,13.17,nao,nao,nao,0
2466,android,1,nao,nao,nao,8,1.5,18.5,nao,sim,nao,1
2467,android,3,sim,sim,nao,5,11.69,8.31,nao,sim,sim,0
2468,android,1,nao,nao,nao,1,1.29,18.71,nao,nao,nao,1
2469,android,3,sim,sim,nao,4,0.57,19.43,nao,nao,nao,1
2470,android,1,nao,nao,nao,9,1.47,18.53,nao,nao,nao,1
2471,ios,3,sim,sim,nao,1,8.38,11.62,nao,nao,nao,0
2472,ios,4,sim,sim,nao,1,9.96,10.04,nao,nao,nao,0
2473,android,3,sim,sim,nao,1,13.21,6.79,sim,nao,nao,0
2474,ios,2,nao,sim,nao,5,4.98,15.02,nao,sim,nao,0
2475,ios,3,sim,sim,nao,1,8.89,11.11,nao,nao,nao,0
2476,android,1,nao,nao,nao,1,1.75,18.25,nao,sim,nao,0
2477,android,2,nao,sim,nao,1,14.03,5.97,nao,nao,nao,0
2478,ios,9,nao,sim,sim,3,6.51,13.49,nao,nao,nao,0
2479,android,2,nao,sim,nao,2,1.78,18.22,sim,sim,nao,1
2480,android,3,sim,nao,nao,0,3.27,16.73,nao,nao,nao,1
2481,android,2,nao,sim,nao,1,2.76,17.24,nao,nao,nao,0
2482,android,2,nao,sim,nao,1,6.19,13.81,nao,nao,sim,0
2483,ios,5,sim,nao,sim,1,6.95,13.05,nao,sim,nao,0
2484,android,6,nao,sim,nao,0,7.96,12.04,nao,nao,nao,0
2485,ios,3,sim,sim,nao,1,5.82,14.18,nao,sim,nao,1
2486,android,3,nao,nao,nao,12,2.86,17.14,nao,nao,nao,0
2487,android,4,sim,nao,nao,2,0.87,19.13,sim,sim,nao,0
2488,android,2,sim,nao,nao,1,2.54,17.46,nao,nao,nao,1
2489,android,5,sim,nao,nao,2,6.11,13.89,sim,nao,sim,0
2490,android,4,nao,sim,nao,0,5.55,14.45,nao,nao,nao,0
2491,ios,1,nao,nao,nao,0,5,15,nao,nao,nao,0
